qid,n_hits,n_relevant_qrel,n_relevant_in_hits,best_rank,found_in_top_k
1138583,1000,1,1,1.0,True
1138625,1000,1,1,3.0,True
1138645,1000,1,1,249.0,True
1138663,1000,1,0,,False
1138717,1000,1,0,,False
113877,1000,1,1,23.0,True
1138775,1000,1,1,1.0,True
1138793,1000,1,1,33.0,True
1139152,1000,1,1,3.0,True
1139200,1000,1,1,827.0,True
1139202,1000,2,2,6.0,True
1139302,1000,1,1,34.0,True
1139326,1000,1,1,11.0,True
1139668,1000,1,1,20.0,True
1139709,1000,1,1,4.0,True
1139761,1000,1,0,,False
1139796,1000,1,0,,False
1139818,1000,1,0,,False
1139945,1000,1,1,5.0,True
1139962,1000,1,1,40.0,True
1140084,1000,1,0,,False
1140102,1000,1,1,7.0,True
1140128,1000,1,0,,False
1140140,1000,1,1,9.0,True
114015,1000,1,1,132.0,True
1140250,1000,1,1,2.0,True
1140262,1000,1,1,29.0,True
1140360,1000,1,1,97.0,True
1140393,1000,1,1,13.0,True
1140408,1000,1,1,9.0,True
1140478,1000,1,1,3.0,True
1140558,1000,1,1,5.0,True
1140596,1000,1,1,2.0,True
1140604,1000,1,1,36.0,True
1140627,1000,1,1,2.0,True
1140665,1000,1,1,2.0,True
1140758,1000,1,1,7.0,True
114089,1000,1,1,22.0,True
1140893,1000,1,1,5.0,True
1140915,1000,1,1,3.0,True
1141123,1000,1,1,3.0,True
1141184,1000,1,1,2.0,True
1141230,1000,1,1,297.0,True
1141355,1000,1,1,104.0,True
1141474,1000,1,1,862.0,True
1141530,1000,1,1,27.0,True
1141802,1000,1,1,383.0,True
1141831,1000,1,1,18.0,True
1142039,1000,1,1,5.0,True
1142079,1000,1,1,9.0,True
1142156,1000,1,1,478.0,True
1142311,1000,2,2,2.0,True
1142392,1000,1,1,26.0,True
1142538,1000,1,1,23.0,True
114271,1000,1,1,2.0,True
1142931,1000,1,1,58.0,True
1142941,1000,1,1,5.0,True
1143031,1000,1,1,697.0,True
1143113,1000,1,1,13.0,True
1143143,1000,1,1,79.0,True
1143341,1000,1,1,265.0,True
1143619,1000,1,1,372.0,True
1143711,1000,2,2,95.0,True
1143751,1000,1,0,,False
1143915,1000,1,1,338.0,True
1143971,1000,1,1,45.0,True
1144026,1000,1,1,5.0,True
1144171,1000,1,1,2.0,True
1144253,1000,1,1,21.0,True
1144283,1000,1,1,365.0,True
1144303,1000,1,1,601.0,True
1144415,1000,1,1,1.0,True
1144478,1000,1,1,110.0,True
1144513,1000,1,1,40.0,True
1144574,1000,1,1,2.0,True
1144635,1000,1,1,830.0,True
114467,1000,1,1,431.0,True
1144674,1000,1,1,11.0,True
1144736,1000,1,1,52.0,True
1144794,1000,1,1,70.0,True
1144804,1000,1,1,1.0,True
1144821,1000,1,1,246.0,True
1144824,1000,1,1,2.0,True
1145210,1000,1,0,,False
1145268,1000,1,1,215.0,True
1145478,1000,1,0,,False
1145837,1000,1,1,210.0,True
1145935,1000,1,1,4.0,True
1145937,1000,1,1,164.0,True
1146032,1000,1,0,,False
1146055,1000,1,1,42.0,True
1146067,1000,1,1,2.0,True
1146086,1000,1,1,95.0,True
1146108,1000,1,1,14.0,True
1146144,1000,1,0,,False
1146218,1000,1,1,48.0,True
1146271,1000,1,1,12.0,True
1146488,1000,1,1,12.0,True
1146717,1000,1,1,158.0,True
1146739,1000,1,0,,False
1146777,1000,1,1,236.0,True
1146907,1000,1,1,2.0,True
1146908,1000,1,1,1.0,True
114716,1000,1,0,,False
1147259,1000,1,1,47.0,True
1147277,1000,1,1,1.0,True
1147404,1000,2,2,36.0,True
1147494,1000,1,1,119.0,True
1147606,1000,1,1,11.0,True
1147616,1000,1,1,83.0,True
1147756,1000,1,0,,False
1147907,1000,1,0,,False
1147982,1000,1,1,360.0,True
1148003,1000,1,1,3.0,True
114805,1000,1,1,4.0,True
1148065,1000,1,0,,False
1148077,1000,1,1,20.0,True
1148184,1000,1,0,,False
1148214,1000,1,1,1.0,True
1148288,1000,1,1,1.0,True
1148351,1000,1,1,90.0,True
1148425,1000,1,1,33.0,True
1148501,1000,1,1,33.0,True
1148687,1000,1,1,1.0,True
1148688,1000,1,1,3.0,True
1148776,1000,1,1,5.0,True
11490,1000,1,1,1.0,True
1149017,1000,1,0,,False
1149035,1000,1,1,20.0,True
1149293,1000,1,1,1.0,True
1149523,1000,1,0,,False
1149533,1000,1,1,66.0,True
1149545,1000,1,1,591.0,True
1149552,1000,1,1,17.0,True
1149581,1000,1,1,2.0,True
1149665,1000,1,1,6.0,True
1149789,1000,1,0,,False
114987,1000,1,1,1.0,True
1149949,1000,1,1,62.0,True
1149955,1000,1,0,,False
1149963,1000,1,1,1.0,True
1149996,1000,1,1,2.0,True
1150060,1000,1,1,89.0,True
1150161,1000,1,0,,False
1150255,1000,1,1,1.0,True
1150335,1000,1,1,10.0,True
1150531,1000,1,1,184.0,True
1150558,1000,1,0,,False
1150597,1000,1,1,332.0,True
1150631,1000,1,1,10.0,True
1150671,1000,1,0,,False
1150706,1000,1,1,2.0,True
1150713,1000,1,1,64.0,True
1150744,1000,1,1,404.0,True
1151065,1000,1,1,4.0,True
1151132,1000,1,1,10.0,True
1151143,1000,1,1,73.0,True
1151218,1000,2,2,5.0,True
1151242,1000,1,1,1.0,True
1151411,1000,1,1,2.0,True
1151716,1000,1,1,141.0,True
1151817,1000,1,1,6.0,True
1151931,1000,1,1,24.0,True
1151945,1000,1,0,,False
1152130,1000,1,1,1.0,True
1152235,1000,1,1,5.0,True
115227,1000,1,1,1.0,True
1152371,1000,1,1,1.0,True
1152649,1000,1,1,463.0,True
1152652,1000,1,1,603.0,True
1152656,1000,1,1,19.0,True
1152691,1000,1,1,2.0,True
1152820,1000,1,1,1.0,True
1152841,1000,1,1,459.0,True
1152842,1000,1,1,2.0,True
1152893,1000,1,0,,False
1153049,1000,1,0,,False
1153090,1000,1,1,88.0,True
1153220,1000,1,1,229.0,True
1153223,1000,1,1,2.0,True
1153271,1000,1,1,600.0,True
1153327,1000,1,1,17.0,True
1153391,1000,1,1,8.0,True
1153436,1000,1,1,522.0,True
1153467,1000,1,1,2.0,True
1153485,1000,1,1,1.0,True
1153701,1000,1,1,7.0,True
1153738,1000,1,1,927.0,True
1153808,1000,1,1,2.0,True
1153873,1000,1,1,44.0,True
1153917,1000,1,0,,False
1154015,1000,1,1,52.0,True
1154101,1000,1,1,1.0,True
1154199,1000,1,1,16.0,True
1154299,1000,1,1,5.0,True
1154307,1000,1,1,30.0,True
1154413,1000,1,1,1.0,True
1154417,1000,1,0,,False
1154594,1000,1,1,17.0,True
1154697,1000,1,1,5.0,True
1154699,1000,1,1,3.0,True
115480,1000,1,0,,False
1154867,1000,1,0,,False
115488,1000,1,1,3.0,True
1154890,1000,1,1,4.0,True
1154900,1000,1,1,11.0,True
1154930,1000,1,1,1.0,True
1155050,1000,1,1,36.0,True
1155091,1000,1,1,1.0,True
1155134,1000,1,1,14.0,True
1155420,1000,1,1,186.0,True
1155535,1000,1,1,46.0,True
1155539,1000,1,1,87.0,True
1155754,1000,1,0,,False
1155885,1000,1,1,15.0,True
1155980,1000,1,1,55.0,True
1156009,1000,1,1,9.0,True
1156058,1000,1,1,18.0,True
1156204,1000,1,1,90.0,True
1156238,1000,1,1,57.0,True
1156266,1000,1,0,,False
1156272,1000,1,1,235.0,True
1156320,1000,1,1,51.0,True
1156378,1000,1,1,3.0,True
1156428,1000,1,1,91.0,True
1156443,1000,1,1,5.0,True
1156479,1000,1,1,856.0,True
1156504,1000,1,1,1.0,True
1156557,1000,1,1,7.0,True
1156690,1000,1,1,24.0,True
1156787,1000,1,1,2.0,True
1156943,1000,1,1,196.0,True
1156982,1000,1,1,8.0,True
1157269,1000,1,1,34.0,True
1157381,1000,1,1,59.0,True
1157402,1000,1,1,1.0,True
1157482,1000,1,1,2.0,True
1157532,1000,1,1,151.0,True
1157571,1000,1,1,5.0,True
1157926,1000,1,1,12.0,True
1157975,1000,1,1,22.0,True
1157988,1000,1,1,255.0,True
115801,1000,2,1,21.0,True
1158056,1000,1,1,345.0,True
1158078,1000,1,1,95.0,True
1158106,1000,1,1,8.0,True
1158114,1000,1,0,,False
1158182,1000,1,0,,False
1158205,1000,1,1,234.0,True
1158234,1000,1,1,5.0,True
1158266,1000,1,1,483.0,True
1158301,1000,1,1,15.0,True
115832,1000,1,1,14.0,True
1158448,1000,1,1,3.0,True
1158487,1000,1,1,3.0,True
1158635,1000,1,1,5.0,True
1158716,1000,1,1,10.0,True
1158879,1000,1,1,27.0,True
1158918,1000,1,1,29.0,True
115894,1000,1,1,11.0,True
1158943,1000,1,1,37.0,True
1159095,1000,1,1,69.0,True
1159110,1000,1,1,253.0,True
1159116,1000,1,1,3.0,True
1159120,1000,1,1,1.0,True
1159170,1000,1,0,,False
1159329,1000,1,1,2.0,True
1159489,1000,1,0,,False
1159530,1000,1,1,2.0,True
1159622,1000,1,1,19.0,True
1159641,1000,1,1,1.0,True
1159728,1000,1,1,5.0,True
1159744,1000,1,1,1.0,True
1159758,1000,1,1,2.0,True
1159806,1000,1,1,27.0,True
1159821,1000,1,0,,False
1159845,1000,1,1,65.0,True
1159882,1000,1,1,4.0,True
1159897,1000,1,1,49.0,True
1160086,1000,1,0,,False
116010,1000,1,1,224.0,True
1160127,1000,1,0,,False
1160146,1000,1,1,6.0,True
1160323,1000,1,1,3.0,True
1160327,1000,1,0,,False
1160367,1000,2,1,73.0,True
1160400,1000,1,1,817.0,True
1160462,1000,1,1,26.0,True
1160474,1000,1,1,288.0,True
1160557,1000,1,0,,False
1160622,1000,1,0,,False
1160727,1000,1,0,,False
1160873,1000,1,1,161.0,True
1160909,1000,1,1,44.0,True
1161,1000,1,1,266.0,True
1161053,1000,1,1,2.0,True
1161183,1000,1,1,2.0,True
1161353,1000,1,1,80.0,True
116139,1000,1,1,234.0,True
1161402,1000,1,1,278.0,True
1161406,1000,1,0,,False
1161420,1000,1,0,,False
1161624,1000,1,1,4.0,True
1161668,1000,1,0,,False
1161946,1000,1,0,,False
1162132,1000,1,0,,False
1162432,1000,1,1,3.0,True
1162476,1000,1,0,,False
1162509,1000,1,0,,False
1162541,1000,1,1,23.0,True
1162558,1000,1,0,,False
1162576,1000,1,1,794.0,True
1162714,1000,1,1,10.0,True
116283,1000,1,0,,False
1163086,1000,1,1,5.0,True
1163095,1000,2,2,3.0,True
1163170,1000,1,1,1.0,True
1163193,1000,1,1,39.0,True
1163223,1000,1,1,249.0,True
1163412,1000,1,0,,False
1163479,1000,1,1,882.0,True
1163487,1000,1,1,8.0,True
1163630,1000,1,1,159.0,True
1163691,1000,1,1,205.0,True
1163698,1000,1,1,6.0,True
1163871,1000,1,1,35.0,True
1164078,1000,1,1,84.0,True
1164123,1000,1,1,41.0,True
1164185,1000,1,1,106.0,True
1164269,1000,1,1,287.0,True
1164285,1000,1,1,1.0,True
1164304,1000,1,0,,False
1164334,1000,1,1,19.0,True
116449,1000,1,1,117.0,True
1164955,1000,1,1,2.0,True
116508,1000,1,1,256.0,True
1165126,1000,1,1,51.0,True
1165145,1000,1,1,5.0,True
1165193,1000,1,1,6.0,True
1165207,1000,1,1,10.0,True
1165223,1000,1,1,7.0,True
1165232,1000,1,1,27.0,True
1165334,1000,1,1,12.0,True
1165504,1000,1,1,620.0,True
1165512,1000,1,1,28.0,True
1165538,1000,1,1,13.0,True
1165631,1000,1,1,116.0,True
1165679,1000,1,1,65.0,True
1165989,1000,1,1,56.0,True
1166016,1000,1,1,21.0,True
1166045,1000,1,1,3.0,True
1166100,1000,1,1,1.0,True
116622,1000,1,1,19.0,True
1166276,1000,1,1,8.0,True
1166286,1000,1,1,44.0,True
1166414,1000,1,1,369.0,True
1166469,1000,1,1,16.0,True
1166570,1000,1,1,3.0,True
1166955,1000,1,1,3.0,True
1166965,1000,1,1,5.0,True
1167009,1000,1,1,2.0,True
1167195,1000,1,1,60.0,True
1167370,1000,1,1,6.0,True
1167519,1000,1,1,7.0,True
1167540,1000,1,1,5.0,True
1167571,1000,1,1,100.0,True
116784,1000,1,1,445.0,True
1167854,1000,1,1,147.0,True
1167856,1000,1,1,3.0,True
1167861,1000,1,1,3.0,True
1167955,1000,1,1,5.0,True
1167973,1000,1,0,,False
1167975,1000,1,1,10.0,True
1168027,1000,1,1,26.0,True
1168154,1000,1,1,3.0,True
1168170,1000,1,1,123.0,True
1168251,1000,1,1,55.0,True
1168269,1000,1,1,17.0,True
1168335,1000,1,1,1.0,True
1168341,1000,1,1,8.0,True
1168426,1000,1,1,42.0,True
1168446,1000,1,1,3.0,True
1168587,1000,1,1,9.0,True
1168679,1000,1,1,2.0,True
1168694,1000,1,0,,False
1168866,1000,1,1,1.0,True
1168870,1000,1,0,,False
1169049,1000,1,1,111.0,True
1169076,1000,1,1,695.0,True
1169131,1000,1,1,2.0,True
1169164,1000,1,1,630.0,True
1169165,1000,1,1,1.0,True
116917,1000,1,1,376.0,True
1169178,1000,1,1,56.0,True
1169198,1000,1,1,3.0,True
116924,1000,1,0,,False
116930,1000,1,1,8.0,True
116941,1000,1,0,,False
1169496,1000,1,1,2.0,True
1169676,1000,1,1,36.0,True
116968,1000,1,1,4.0,True
1169698,1000,1,1,2.0,True
1169702,1000,1,1,19.0,True
1169707,1000,1,1,12.0,True
1169735,1000,1,1,94.0,True
1169849,1000,1,1,3.0,True
1169925,1000,1,1,5.0,True
1170076,1000,1,1,5.0,True
117016,1000,1,1,5.0,True
1170314,1000,1,1,8.0,True
1170339,1000,1,0,,False
1170353,1000,1,1,1.0,True
1170357,1000,1,1,18.0,True
1170370,1000,1,1,2.0,True
1170389,1000,1,1,4.0,True
1170626,1000,1,1,350.0,True
1170646,1000,1,1,7.0,True
1170753,1000,1,1,61.0,True
1171076,1000,1,1,18.0,True
1171184,1000,1,0,,False
1171273,1000,1,0,,False
1171293,1000,1,0,,False
1171296,1000,1,1,8.0,True
1171429,1000,1,1,219.0,True
1171450,1000,1,1,2.0,True
1171455,1000,1,1,2.0,True
1171645,1000,1,1,44.0,True
1171659,1000,1,1,2.0,True
1171669,1000,1,1,70.0,True
1171767,1000,1,1,20.0,True
1171897,1000,1,1,2.0,True
1171959,1000,2,0,,False
1171960,1000,1,1,10.0,True
1171967,1000,1,1,136.0,True
1171995,1000,1,0,,False
1172019,1000,1,1,2.0,True
1172150,1000,1,1,1.0,True
1172198,1000,1,1,9.0,True
117226,1000,1,1,2.0,True
1172295,1000,1,1,1.0,True
1172342,1000,1,1,14.0,True
1172446,1000,1,1,2.0,True
1172552,1000,2,2,1.0,True
1172555,1000,1,1,132.0,True
1172592,1000,1,1,34.0,True
1172626,1000,1,1,260.0,True
1172636,1000,1,1,2.0,True
1172672,1000,1,1,3.0,True
1172688,1000,1,1,4.0,True
1172698,1000,2,2,24.0,True
1172883,1000,1,1,4.0,True
1173299,1000,1,1,4.0,True
1173325,1000,1,1,7.0,True
1173365,1000,1,1,4.0,True
1173525,1000,1,0,,False
1173551,1000,1,1,627.0,True
1173594,1000,1,1,5.0,True
1173793,1000,1,1,5.0,True
1173846,1000,1,1,5.0,True
1173932,1000,1,1,2.0,True
1173938,1000,1,1,3.0,True
1174078,1000,1,1,54.0,True
1174088,1000,1,1,2.0,True
1174098,1000,1,1,4.0,True
1174124,1000,1,0,,False
1174170,1000,1,1,4.0,True
1174265,1000,1,1,61.0,True
1174324,1000,1,1,123.0,True
117435,1000,2,2,73.0,True
1174542,1000,1,1,2.0,True
1174556,1000,1,1,1.0,True
1174563,1000,1,1,5.0,True
1174655,1000,1,1,205.0,True
1174669,1000,1,1,37.0,True
1174812,1000,1,1,2.0,True
1174900,1000,1,1,254.0,True
1174936,1000,1,1,22.0,True
1174948,1000,1,1,22.0,True
1174963,1000,1,1,364.0,True
1175058,1000,1,1,60.0,True
1175195,1000,1,1,170.0,True
1175247,1000,1,1,3.0,True
1175290,1000,1,1,104.0,True
117532,1000,1,1,155.0,True
117542,1000,1,1,34.0,True
1175424,1000,1,1,5.0,True
1175485,1000,1,0,,False
1175503,1000,1,1,4.0,True
1175791,1000,1,1,6.0,True
1175817,1000,1,1,4.0,True
1175825,1000,1,1,36.0,True
1175935,1000,1,1,29.0,True
1176022,1000,1,1,3.0,True
1176042,1000,1,1,21.0,True
1176148,1000,1,0,,False
1176243,1000,1,1,9.0,True
1176392,1000,1,1,1.0,True
1176412,1000,1,1,1.0,True
1176528,1000,1,1,3.0,True
1176532,1000,1,0,,False
1176823,1000,1,1,2.0,True
1176827,1000,1,1,407.0,True
1176994,1000,1,1,51.0,True
1177026,1000,1,1,4.0,True
1177058,1000,1,1,24.0,True
1177277,1000,1,1,10.0,True
1177311,1000,1,0,,False
1177371,1000,1,1,421.0,True
1177631,1000,1,0,,False
1177783,1000,1,0,,False
1177784,1000,1,1,9.0,True
1177883,1000,1,1,7.0,True
1178110,1000,1,1,30.0,True
1178269,1000,1,1,3.0,True
1178299,1000,1,1,7.0,True
1178475,1000,1,1,2.0,True
1178482,1000,1,1,2.0,True
1178538,1000,1,1,1.0,True
1178590,1000,1,0,,False
1178930,1000,1,1,22.0,True
1179034,1000,1,1,3.0,True
1179500,1000,1,1,152.0,True
1179515,1000,1,0,,False
1179548,1000,1,0,,False
1179843,1000,1,1,2.0,True
1179892,1000,1,0,,False
1179911,1000,1,1,42.0,True
1179943,1000,1,1,190.0,True
1180088,1000,1,1,632.0,True
1180334,1000,1,1,366.0,True
1180452,1000,1,1,26.0,True
1180752,1000,1,1,27.0,True
1180847,1000,1,1,263.0,True
1180860,1000,1,1,8.0,True
1180903,1000,1,1,55.0,True
1180932,1000,1,1,14.0,True
1181057,1000,1,1,17.0,True
1181084,1000,1,1,96.0,True
1181155,1000,1,0,,False
1181190,1000,1,1,8.0,True
1181237,1000,1,1,2.0,True
1181286,1000,1,1,41.0,True
1181412,1000,1,1,478.0,True
1181476,1000,1,1,3.0,True
1181485,1000,1,1,1.0,True
1181520,1000,1,1,31.0,True
1181619,1000,1,0,,False
1181781,1000,1,1,43.0,True
1181817,1000,1,1,2.0,True
1181865,1000,1,0,,False
1181906,1000,1,0,,False
1181997,1000,1,1,267.0,True
1182235,1000,1,1,1.0,True
1182292,1000,1,1,5.0,True
1182309,1000,1,1,10.0,True
1182312,1000,1,1,31.0,True
1182380,1000,1,1,5.0,True
1182392,1000,1,0,,False
1182561,1000,1,1,12.0,True
1182738,1000,1,1,3.0,True
118283,1000,1,0,,False
1182970,1000,1,1,15.0,True
1183016,1000,1,1,2.0,True
1183122,1000,1,1,3.0,True
1183432,1000,1,1,22.0,True
1183640,1000,1,0,,False
1183697,1000,1,1,9.0,True
1183757,1000,1,1,161.0,True
1183862,1000,1,1,1.0,True
1183971,1000,1,1,36.0,True
1184098,1000,1,1,32.0,True
118414,1000,1,0,,False
1184282,1000,1,1,3.0,True
1184298,1000,1,1,2.0,True
1184323,1000,1,1,7.0,True
1184408,1000,1,1,325.0,True
1184412,1000,1,1,16.0,True
1184416,1000,1,1,3.0,True
118442,1000,1,1,26.0,True
1184452,1000,1,1,29.0,True
1184457,1000,1,1,2.0,True
1184488,1000,1,0,,False
1184513,1000,2,2,5.0,True
1184567,1000,1,1,1.0,True
1184658,1000,2,1,6.0,True
1184757,1000,1,1,1.0,True
1184918,1000,1,1,6.0,True
1184948,1000,1,1,1.0,True
118507,1000,1,1,12.0,True
1185091,1000,1,1,18.0,True
1185161,1000,1,1,113.0,True
1185239,1000,1,1,676.0,True
1185247,1000,1,1,53.0,True
1185263,1000,1,0,,False
1185341,1000,1,1,11.0,True
1185392,1000,1,1,46.0,True
1185400,1000,2,1,36.0,True
1185444,1000,1,1,402.0,True
1185582,1000,1,0,,False
1185696,1000,1,1,113.0,True
11857,1000,1,1,136.0,True
1185784,1000,1,1,2.0,True
1185795,1000,1,1,5.0,True
1185796,1000,1,1,2.0,True
118727,1000,1,0,,False
118756,1000,1,1,105.0,True
118882,1000,1,1,567.0,True
11895,1000,1,1,3.0,True
11898,1000,1,1,44.0,True
119018,1000,1,1,137.0,True
11910,1000,1,1,13.0,True
119119,1000,1,1,22.0,True
119170,1000,2,2,1.0,True
119310,1000,1,1,39.0,True
119558,1000,1,1,129.0,True
119621,1000,1,1,174.0,True
119628,1000,1,1,2.0,True
119666,1000,1,1,49.0,True
119695,1000,1,1,105.0,True
119770,1000,1,1,28.0,True
119791,1000,1,1,325.0,True
120076,1000,1,1,12.0,True
120150,1000,1,0,,False
120252,1000,1,1,47.0,True
120360,1000,1,0,,False
120601,1000,1,1,3.0,True
120633,1000,1,1,105.0,True
120690,1000,1,1,1.0,True
120715,1000,1,1,106.0,True
120840,1000,1,1,421.0,True
121101,1000,1,1,133.0,True
12137,1000,1,1,1.0,True
12154,1000,1,1,10.0,True
121568,1000,1,1,16.0,True
121623,1000,1,0,,False
121634,1000,1,1,17.0,True
121642,1000,1,0,,False
121713,1000,1,1,249.0,True
121728,1000,1,1,23.0,True
121863,1000,1,0,,False
122023,1000,1,0,,False
122129,1000,1,1,76.0,True
122176,1000,1,1,7.0,True
122242,1000,1,1,1.0,True
122360,1000,1,0,,False
122379,1000,1,1,112.0,True
12253,1000,1,1,55.0,True
122640,1000,1,1,6.0,True
123038,1000,1,1,567.0,True
123349,1000,1,0,,False
123414,1000,1,1,329.0,True
12345,1000,1,1,1.0,True
123674,1000,1,1,8.0,True
123706,1000,1,1,10.0,True
123810,1000,1,1,162.0,True
12391,1000,1,0,,False
123986,1000,1,1,118.0,True
124069,1000,1,0,,False
12433,1000,1,1,8.0,True
124404,1000,1,1,3.0,True
124443,1000,1,1,136.0,True
124457,1000,1,1,18.0,True
124524,1000,1,1,46.0,True
124546,1000,1,1,14.0,True
124561,1000,1,1,32.0,True
124598,1000,1,1,16.0,True
124708,1000,1,1,53.0,True
124789,1000,1,1,57.0,True
124825,1000,1,1,17.0,True
124911,1000,1,1,231.0,True
124914,1000,1,1,93.0,True
124960,1000,2,2,2.0,True
12515,1000,1,1,36.0,True
12525,1000,1,1,12.0,True
125394,1000,1,1,122.0,True
125434,1000,1,1,26.0,True
125491,1000,1,0,,False
125954,1000,1,1,765.0,True
126056,1000,1,1,2.0,True
126281,1000,1,1,31.0,True
126400,1000,1,1,633.0,True
126442,1000,2,2,5.0,True
126493,1000,1,1,136.0,True
126553,1000,1,1,6.0,True
126635,1000,1,0,,False
126656,1000,1,1,566.0,True
126820,1000,1,1,71.0,True
126911,1000,1,1,28.0,True
126927,1000,1,0,,False
126943,1000,1,0,,False
126971,1000,1,1,20.0,True
127051,1000,1,1,55.0,True
127196,1000,1,1,45.0,True
127201,1000,1,1,3.0,True
127229,1000,1,1,4.0,True
127280,1000,1,1,103.0,True
127412,1000,1,1,49.0,True
127446,1000,1,1,12.0,True
127472,1000,1,1,9.0,True
127475,1000,1,0,,False
127476,1000,1,1,1.0,True
127537,1000,1,1,76.0,True
127600,1000,1,1,30.0,True
127628,1000,1,1,2.0,True
127675,1000,1,1,6.0,True
127900,1000,1,1,43.0,True
128265,1000,1,1,212.0,True
12860,1000,1,0,,False
128677,1000,1,1,136.0,True
128876,1000,1,1,17.0,True
128901,1000,1,1,94.0,True
128938,1000,1,1,1.0,True
128951,1000,1,1,110.0,True
128995,1000,1,0,,False
129280,1000,1,1,234.0,True
129344,1000,1,1,26.0,True
129349,1000,1,1,5.0,True
129432,1000,1,0,,False
129453,1000,1,1,3.0,True
12955,1000,1,0,,False
129602,1000,1,1,8.0,True
129673,1000,1,1,8.0,True
129765,1000,1,1,6.0,True
129860,1000,1,1,498.0,True
129977,1000,1,1,45.0,True
130181,1000,1,1,1.0,True
130234,1000,1,1,4.0,True
130252,1000,1,1,4.0,True
130279,1000,1,1,7.0,True
130545,1000,1,1,1.0,True
130655,1000,1,1,51.0,True
130742,1000,1,1,3.0,True
130785,1000,1,0,,False
130802,1000,1,0,,False
130952,1000,1,0,,False
13096,1000,1,0,,False
131018,1000,1,1,5.0,True
131047,1000,1,1,14.0,True
131054,1000,1,1,15.0,True
131097,1000,1,1,972.0,True
131114,1000,1,1,1.0,True
131118,1000,1,1,1.0,True
131130,1000,1,1,1.0,True
131169,1000,1,1,1.0,True
131533,1000,1,1,3.0,True
131546,1000,2,2,7.0,True
131576,1000,1,0,,False
131596,1000,1,1,2.0,True
131606,1000,2,2,640.0,True
131837,1000,1,0,,False
13184,1000,2,2,123.0,True
131967,1000,1,0,,False
132074,1000,2,1,30.0,True
132258,1000,1,1,336.0,True
132350,1000,1,1,41.0,True
132407,1000,1,1,1.0,True
132600,1000,1,1,98.0,True
132629,1000,1,1,229.0,True
132648,1000,1,0,,False
132683,1000,1,0,,False
133011,1000,1,1,3.0,True
133220,1000,1,1,45.0,True
133240,1000,1,0,,False
133278,1000,1,1,552.0,True
13351,1000,1,1,83.0,True
133515,1000,1,1,27.0,True
133590,1000,1,1,7.0,True
133665,1000,1,0,,False
133715,1000,1,1,469.0,True
133783,1000,1,0,,False
133795,1000,1,1,12.0,True
133823,1000,1,1,3.0,True
134236,1000,1,1,62.0,True
134254,1000,1,1,4.0,True
13429,1000,1,1,1.0,True
134293,1000,1,1,353.0,True
134386,1000,1,1,308.0,True
134400,1000,1,1,16.0,True
134466,1000,1,0,,False
134520,1000,1,0,,False
134640,1000,1,1,1.0,True
134647,1000,1,1,844.0,True
134649,1000,1,1,30.0,True
134785,1000,1,1,189.0,True
134830,1000,1,1,957.0,True
134990,1000,1,1,3.0,True
135029,1000,1,1,6.0,True
135061,1000,1,0,,False
135306,1000,1,1,10.0,True
135313,1000,2,2,4.0,True
135320,1000,1,1,697.0,True
135434,1000,1,1,358.0,True
135477,1000,1,1,127.0,True
135597,1000,1,1,242.0,True
135610,1000,1,1,1.0,True
13570,1000,1,1,47.0,True
135876,1000,1,1,15.0,True
136076,1000,1,1,45.0,True
136315,1000,1,1,6.0,True
136460,1000,1,1,49.0,True
136531,1000,1,1,3.0,True
136835,1000,1,1,1.0,True
136924,1000,1,1,125.0,True
137009,1000,1,0,,False
137081,1000,1,0,,False
137084,1000,1,1,4.0,True
137258,1000,1,1,41.0,True
13741,1000,1,1,102.0,True
137418,1000,1,1,11.0,True
137631,1000,1,1,308.0,True
13771,1000,1,1,1.0,True
137789,1000,1,0,,False
137792,1000,1,1,129.0,True
138002,1000,2,1,2.0,True
138079,1000,1,1,3.0,True
138384,1000,1,1,3.0,True
138465,1000,1,0,,False
138530,1000,1,1,9.0,True
138842,1000,1,1,3.0,True
139135,1000,1,1,62.0,True
139194,1000,1,1,12.0,True
139258,1000,1,1,6.0,True
139259,1000,1,1,3.0,True
139374,1000,1,0,,False
139406,1000,1,0,,False
139441,1000,1,1,157.0,True
139568,1000,1,1,67.0,True
139579,1000,1,0,,False
139713,1000,1,1,1.0,True
139738,1000,1,1,53.0,True
139746,1000,1,1,32.0,True
139781,1000,1,1,67.0,True
139868,1000,1,1,11.0,True
139886,1000,1,1,19.0,True
140014,1000,1,1,14.0,True
140129,1000,1,1,1.0,True
140138,1000,1,0,,False
140305,1000,1,0,,False
140405,1000,1,1,18.0,True
140469,1000,1,1,96.0,True
140494,1000,1,1,1.0,True
140495,1000,1,1,258.0,True
140512,1000,1,1,2.0,True
140699,1000,1,0,,False
140782,1000,1,1,3.0,True
140803,1000,1,1,1.0,True
140876,1000,1,1,97.0,True
141036,1000,1,0,,False
141040,1000,1,1,195.0,True
141055,1000,1,0,,False
141232,1000,1,0,,False
141327,1000,2,0,,False
141351,1000,1,0,,False
141539,1000,1,0,,False
141946,1000,1,1,749.0,True
141975,1000,1,1,1000.0,True
142020,1000,1,1,416.0,True
142032,1000,1,1,323.0,True
142056,1000,2,2,4.0,True
142061,1000,1,1,8.0,True
142063,1000,1,1,3.0,True
142149,1000,1,1,330.0,True
142431,1000,1,1,2.0,True
